	City	Town	gasolina 95	gasolina 98	diésel	diésel plus	gasóleo B	biodiésel	GNL	GNC	GLP	Fecha
687	Cáceres	Perales del Puerto	1,109 €/l	1,239 €/l	1,029 €/l		0,829 €/l					2020-04-05 18:16:42.716378
688	Cáceres	Pinofranqueado	1,089 €/l		1,039 €/l	1,119 €/l	0,869 €/l					2020-04-05 18:16:43.072653
689	Cáceres	Piornal	0,974 €/l		0,965 €/l		0,502 €/l					2020-04-05 18:16:43.561477
690	Cáceres	Plasencia	1,105 €/l	1,235 €/l	1,051 €/l	1,125 €/l					0,645 €/l	2020-04-05 18:16:43.912246
691	Cáceres	Pozuelo de Zarzón	1,089 €/l		1,049 €/l							2020-04-05 18:16:44.549875
692	Cáceres	Riolobos			0,930 €/l		0,530 €/l					2020-04-05 18:16:44.964775
693	Cáceres	Salorino	1,189 €/l		1,129 €/l							2020-04-05 18:16:45.305013
694	Cáceres	Santa Cruz de la Sierra	1,129 €/l		1,069 €/l	1,139 €/l						2020-04-05 18:16:45.700920
695	Cáceres	Santiago del Campo	1,129 €/l	1,249 €/l	1,069 €/l	1,149 €/l	0,706 €/l					2020-04-05 18:16:46.133062
696	Cáceres	Talayuela	1,094 €/l		1,059 €/l		0,750 €/l					2020-04-05 18:16:46.519201
697	Cáceres	Tejeda de Tiétar	1,089 €/l		1,019 €/l	1,089 €/l						2020-04-05 18:16:46.903505
698	Cáceres	El Torno			0,957 €/l		0,563 €/l					2020-04-05 18:16:47.258908
699	Cáceres	Torre de Santa María	1,089 €/l	1,199 €/l	1,019 €/l	1,069 €/l	0,759 €/l					2020-04-05 18:16:47.711767
700	Cáceres	Torrecillas de la Tiesa	1,239 €/l		1,075 €/l	1,169 €/l	0,709 €/l					2020-04-05 18:16:48.279477
701	Cáceres	Torrejón el Rubio	1,119 €/l		1,065 €/l	1,125 €/l						2020-04-05 18:16:48.849917
702	Cáceres	Torrejoncillo	1,089 €/l	1,129 €/l	1,069 €/l	1,129 €/l						2020-04-05 18:16:49.228870
703	Cáceres	Torreorgaz	1,059 €/l		1,049 €/l	1,109 €/l						2020-04-05 18:16:49.571955
704	Cáceres	Trujillo	1,100 €/l	1,272 €/l	1,054 €/l	1,127 €/l	0,694 €/l				0,689 €/l	2020-04-05 18:16:50.018113
705	Cáceres	Valdastillas	1,010 €/l		0,970 €/l							2020-04-05 18:16:50.440240
706	Cáceres	Valdeobispo	1,169 €/l		1,109 €/l							2020-04-05 18:16:50.962383
707	Cáceres	Valencia de Alcántara										2020-04-05 18:16:51.333855
708	Cáceres	Valverde del Fresno	1,099 €/l		1,059 €/l		0,829 €/l					2020-04-05 18:16:51.707529
709	Cáceres	Villanueva de la Vera	1,099 €/l	1,199 €/l	1,059 €/l	1,109 €/l	0,720 €/l					2020-04-05 18:16:52.524547
710	Cáceres	Villar de Plasencia	1,129 €/l	1,253 €/l	1,069 €/l	1,139 €/l						2020-04-05 18:16:53.228749
711	Cáceres	Zarza de Granadilla	1,129 €/l		1,079 €/l	1,159 €/l	0,779 €/l					2020-04-05 18:16:53.651730
712	Cáceres	Zarza la Mayor	1,169 €/l		1,099 €/l	1,165 €/l	0,899 €/l					2020-04-05 18:16:54.084246
713	Cáceres	Zorita	1,139 €/l		1,057 €/l	1,216 €/l						2020-04-05 18:16:54.579835
714	Cádiz	Alcalá de los Gazules	1,110 €/l	1,244 €/l	1,049 €/l	1,124 €/l						2020-04-05 18:17:01.087212
715	Cádiz	Alcalá del Valle	1,165 €/l		1,020 €/l							2020-04-05 18:17:04.094879
716	Cádiz	Algar	1,119 €/l		1,029 €/l		0,669 €/l					2020-04-05 18:17:04.623289
717	Cádiz	Algeciras	1,131 €/l	1,287 €/l	1,043 €/l	1,120 €/l	0,789 €/l				0,639 €/l	2020-04-05 18:17:05.116387
718	Cádiz	Algodonales	1,145 €/l		1,045 €/l	1,125 €/l						2020-04-05 18:17:05.663648
719	Cádiz	Arcos de la Frontera	1,131 €/l	1,256 €/l	1,061 €/l	1,129 €/l	0,722 €/l					2020-04-05 18:17:06.091026
720	Cádiz	Barbate	1,134 €/l	1,359 €/l	1,051 €/l	1,131 €/l						2020-04-05 18:17:06.688928
721	Cádiz	Los Barrios	1,162 €/l	1,322 €/l	1,066 €/l	1,134 €/l	0,807 €/l				0,639 €/l	2020-04-05 18:17:07.184587
722	Cádiz	Benalup-Casas Viejas	1,191 €/l		1,099 €/l		0,699 €/l					2020-04-05 18:17:07.627545
723	Cádiz	Bornos	1,102 €/l		1,038 €/l	1,180 €/l	0,757 €/l					2020-04-05 18:17:08.069889
724	Cádiz	El Bosque	1,172 €/l		1,083 €/l	1,173 €/l						2020-04-05 18:17:08.666081
725	Cádiz	Cádiz	1,149 €/l	1,267 €/l	1,040 €/l	1,129 €/l	0,598 €/l				0,706 €/l	2020-04-05 18:17:09.105466
726	Cádiz	Castellar de la Frontera	1,249 €/l	1,409 €/l	1,129 €/l		0,845 €/l					2020-04-05 18:17:09.527675
727	Cádiz	Chiclana de la Frontera	1,136 €/l	1,275 €/l	1,040 €/l	1,124 €/l	0,799 €/l			0,629 €/l		2020-04-05 18:17:09.969086
728	Cádiz	Chipiona	1,149 €/l	1,245 €/l	1,058 €/l	1,138 €/l	0,727 €/l					2020-04-05 18:17:12.865690
729	Cádiz	Conil de la Frontera	1,131 €/l	1,276 €/l	1,038 €/l	1,127 €/l						2020-04-05 18:17:13.349126
730	Cádiz	Espera	1,295 €/l		1,149 €/l		0,880 €/l					2020-04-05 18:17:13.798061
731	Cádiz	El Gastor	1,149 €/l		1,079 €/l							2020-04-05 18:17:17.974659
732	Cádiz	Grazalema	1,139 €/l		1,033 €/l							2020-04-05 18:17:18.373715
733	Cádiz	Jerez de la Frontera	1,139 €/l	1,258 €/l	1,054 €/l	1,132 €/l	0,714 €/l	1,039 €/l	0,859 €/l	0,895 €/l	0,660 €/l	2020-04-05 18:17:18.760155
734	Cádiz	Jimena de la Frontera	1,122 €/l	1,379 €/l	1,052 €/l	1,129 €/l	0,865 €/l					2020-04-05 18:17:21.664850
735	Cádiz	La Línea de la Concepción	1,120 €/l	1,236 €/l	1,031 €/l	1,088 €/l						2020-04-05 18:17:22.026807
736	Cádiz	Medina-Sidonia	1,106 €/l	1,227 €/l	1,044 €/l	1,111 €/l						2020-04-05 18:17:22.377546
737	Cádiz	Olvera	1,199 €/l	1,419 €/l	1,099 €/l	1,229 €/l						2020-04-05 18:17:22.774288
738	Cádiz	Paterna de Rivera	1,159 €/l		1,069 €/l	1,169 €/l						2020-04-05 18:17:23.216440
739	Cádiz	Prado del Rey	1,229 €/l		1,119 €/l	1,199 €/l						2020-04-05 18:17:23.777746
740	Cádiz	El Puerto de Santa María	1,137 €/l	1,287 €/l	1,042 €/l	1,126 €/l					0,677 €/l	2020-04-05 18:17:27.624635
741	Cádiz	Puerto Real	1,150 €/l	1,291 €/l	1,044 €/l	1,140 €/l						2020-04-05 18:17:32.107288
742	Cádiz	Puerto Serrano	1,059 €/l		1,099 €/l		0,798 €/l					2020-04-05 18:17:32.501943
743	Cádiz	Rota	1,162 €/l	1,296 €/l	1,059 €/l	1,138 €/l	0,685 €/l				0,689 €/l	2020-04-05 18:17:32.865045
744	Cádiz	San Fernando	1,159 €/l	1,338 €/l	1,067 €/l	1,143 €/l						2020-04-05 18:17:33.512867
745	Cádiz	San José del Valle	1,099 €/l		0,999 €/l		0,599 €/l					2020-04-05 18:17:33.867118
746	Cádiz	San Roque	1,114 €/l	1,268 €/l	1,030 €/l	1,117 €/l	0,780 €/l	1,154 €/l			0,659 €/l	2020-04-05 18:17:34.294320
747	Cádiz	Sanlúcar de Barrameda	1,160 €/l	1,293 €/l	1,059 €/l	1,156 €/l	0,824 €/l					2020-04-05 18:17:38.475081
748	Cádiz	Setenil de las Bodegas	1,165 €/l		1,020 €/l							2020-04-05 18:17:38.804918
749	Cádiz	Tarifa	1,148 €/l	1,281 €/l	1,075 €/l	1,146 €/l	0,699 €/l				0,698 €/l	2020-04-05 18:17:39.193337
750	Cádiz	Trebujena	1,199 €/l	1,299 €/l	1,109 €/l	1,179 €/l	0,799 €/l					2020-04-05 18:17:39.624720
751	Cádiz	Ubrique	1,122 €/l	1,289 €/l	1,044 €/l	1,142 €/l						2020-04-05 18:17:40.012566
752	Cádiz	Vejer de la Frontera	1,175 €/l	1,309 €/l	1,063 €/l	1,188 €/l	0,699 €/l					2020-04-05 18:17:40.411824
753	Cádiz	Villamartín	1,150 €/l	1,314 €/l	1,068 €/l	1,188 €/l	0,715 €/l					2020-04-05 18:17:47.735948
754	Cantabria	Alfoz de Lloredo	1,131 €/l	1,359 €/l	1,090 €/l	1,140 €/l	0,879 €/l					2020-04-05 18:17:58.569012
755	Cantabria	Ampuero	1,155 €/l		1,095 €/l	1,175 €/l						2020-04-05 18:17:59.856257
756	Cantabria	Arenas de Iguña	1,139 €/l		1,095 €/l	1,175 €/l						2020-04-05 18:18:00.258302
757	Cantabria	Arnuero	1,149 €/l	1,299 €/l	1,102 €/l	1,155 €/l	0,640 €/l					2020-04-05 18:18:01.135377
758	Cantabria	El Astillero	1,153 €/l	1,257 €/l	1,073 €/l	1,155 €/l	0,870 €/l	1,117 €/l			0,739 €/l	2020-04-05 18:18:01.939057
759	Cantabria	Bárcena de Cicero	1,179 €/l	1,309 €/l	1,119 €/l	1,199 €/l						2020-04-05 18:18:02.337225
760	Cantabria	Cabezón de la Sal	1,158 €/l	1,299 €/l	1,110 €/l	1,176 €/l					0,729 €/l	2020-04-05 18:18:02.825787
761	Cantabria	Camargo	1,136 €/l	1,269 €/l	1,070 €/l	1,132 €/l					0,709 €/l	2020-04-05 18:18:03.315189
762	Cantabria	Campoo de Enmedio	1,127 €/l	1,264 €/l	1,047 €/l	1,137 €/l	0,750 €/l				0,679 €/l	2020-04-05 18:18:03.698474
763	Cantabria	Cartes	1,139 €/l	1,279 €/l	1,069 €/l	1,159 €/l	0,819 €/l	1,159 €/l			0,689 €/l	2020-04-05 18:18:04.100105
764	Cantabria	Castro-Urdiales	1,131 €/l	1,280 €/l	1,065 €/l	1,154 €/l						2020-04-05 18:18:04.512743
765	Cantabria	Cillorigo de Liébana	1,059 €/l	1,289 €/l	0,979 €/l		0,779 €/l					2020-04-05 18:18:04.918166
766	Cantabria	Colindres	1,155 €/l	1,295 €/l	1,095 €/l	1,175 €/l						2020-04-05 18:18:05.493127
767	Cantabria	Los Corrales de Buelna	1,117 €/l	1,274 €/l	1,019 €/l	1,139 €/l	0,799 €/l				0,669 €/l	2020-04-05 18:18:05.952066
768	Cantabria	Corvera de Toranzo	1,135 €/l	1,255 €/l	1,085 €/l	1,165 €/l						2020-04-05 18:18:06.342610
769	Cantabria	Entrambasaguas	1,179 €/l	1,304 €/l	1,119 €/l	1,199 €/l	0,757 €/l				0,742 €/l	2020-04-05 18:18:06.744780
770	Cantabria	Escalante	1,149 €/l	1,269 €/l	1,095 €/l	1,175 €/l						2020-04-05 18:18:07.188792
771	Cantabria	Hazas de Cesto	1,169 €/l		1,099 €/l	1,189 €/l	0,889 €/l					2020-04-05 18:18:07.602991
772	Cantabria	Laredo	1,155 €/l	1,295 €/l	1,095 €/l	1,175 €/l					0,699 €/l	2020-04-05 18:18:08.033688
773	Cantabria	Liendo	1,135 €/l	1,275 €/l	1,089 €/l							2020-04-05 18:18:08.411800
774	Cantabria	Liérganes	1,204 €/l	1,324 €/l	1,135 €/l							2020-04-05 18:18:13.473768
775	Cantabria	Marina de Cudeyo	1,149 €/l	1,289 €/l	1,089 €/l	1,149 €/l						2020-04-05 18:18:13.875595
776	Cantabria	Medio Cudeyo	1,122 €/l	1,282 €/l	1,059 €/l	1,169 €/l	0,750 €/l					2020-04-05 18:18:15.735871
777	Cantabria	Meruelo	1,130 €/l	1,279 €/l	1,058 €/l	1,155 €/l	0,720 €/l					2020-04-05 18:18:16.180624
778	Cantabria	Miengo	1,106 €/l	1,276 €/l	0,986 €/l	1,089 €/l					0,739 €/l	2020-04-05 18:18:16.604112
779	Cantabria	Molledo	1,139 €/l	1,409 €/l	1,095 €/l		0,779 €/l					2020-04-05 18:18:17.142038
780	Cantabria	Penagos										2020-04-05 18:18:17.433053
781	Cantabria	Piélagos	1,122 €/l	1,315 €/l	1,038 €/l	1,142 €/l	0,870 €/l				0,718 €/l	2020-04-05 18:18:17.876099
782	Cantabria	Polanco	1,139 €/l	1,339 €/l	1,089 €/l	1,159 €/l					0,699 €/l	2020-04-05 18:18:18.318931
783	Cantabria	Potes	1,084 €/l									2020-04-05 18:18:18.862735
784	Cantabria	Puente Viesgo	1,175 €/l	1,375 €/l	1,075 €/l	1,075 €/l	0,870 €/l				0,699 €/l	2020-04-05 18:18:19.300059
785	Cantabria	Ramales de la Victoria	1,129 €/l		1,049 €/l		0,660 €/l					2020-04-05 18:18:19.702177
786	Cantabria	Reinosa	1,139 €/l	1,289 €/l	1,072 €/l	1,159 €/l						2020-04-05 18:18:20.084051
787	Cantabria	Reocín	1,152 €/l	1,297 €/l	1,098 €/l	1,164 €/l					0,735 €/l	2020-04-05 18:18:20.511023
788	Cantabria	Ribamontán al Mar	1,230 €/l	1,377 €/l	1,125 €/l	1,139 €/l	0,650 €/l					2020-04-05 18:18:21.000793
789	Cantabria	Ribamontán al Monte	1,119 €/l		1,111 €/l	1,181 €/l						2020-04-05 18:18:21.485000
790	Cantabria	Rionansa	1,135 €/l	1,245 €/l	1,095 €/l	1,155 €/l						2020-04-05 18:18:21.938540
791	Cantabria	Riotuerto	1,199 €/l	1,365 €/l	1,149 €/l		0,799 €/l					2020-04-05 18:18:22.338306
792	Cantabria	Ruente	1,179 €/l	1,339 €/l	1,115 €/l	1,195 €/l						2020-04-05 18:18:22.703931
793	Cantabria	Ruiloba	1,139 €/l	1,239 €/l	1,089 €/l	1,159 €/l						2020-04-05 18:18:23.226777
794	Cantabria	San Felices de Buelna	1,339 €/l	1,469 €/l	1,197 €/l							2020-04-05 18:18:23.717479
795	Cantabria	San Vicente de la Barquera	1,159 €/l	1,299 €/l	1,049 €/l		0,749 €/l					2020-04-05 18:18:24.315381
796	Cantabria	Santa Cruz de Bezana	1,151 €/l	1,317 €/l	1,069 €/l	1,159 €/l						2020-04-05 18:18:25.748663
797	Cantabria	Santa María de Cayón	1,149 €/l	1,359 €/l	1,089 €/l	1,169 €/l	0,889 €/l					2020-04-05 18:18:26.189462
798	Cantabria	Santander	1,128 €/l	1,284 €/l	1,058 €/l	1,131 €/l	0,750 €/l				0,712 €/l	2020-04-05 18:18:26.687771
799	Cantabria	Santillana del Mar	1,135 €/l	1,265 €/l	1,089 €/l	1,149 €/l						2020-04-05 18:18:27.216022
800	Cantabria	Santiurde de Toranzo	1,219 €/l	1,459 €/l	1,099 €/l	1,199 €/l	0,899 €/l					2020-04-05 18:18:28.716272
801	Cantabria	Santoña	1,149 €/l	1,269 €/l	1,095 €/l	1,175 €/l						2020-04-05 18:18:29.072690
802	Cantabria	Soba	1,160 €/l		1,050 €/l		0,670 €/l					2020-04-05 18:18:29.549065
803	Cantabria	Solórzano	1,145 €/l	1,335 €/l	1,090 €/l	1,170 €/l	0,720 €/l					2020-04-05 18:18:29.950238
804	Cantabria	Suances	1,149 €/l	1,282 €/l	1,084 €/l	1,154 €/l						2020-04-05 18:18:30.521890
805	Cantabria	Torrelavega	1,120 €/l	1,267 €/l	1,034 €/l	1,111 €/l	0,806 €/l					2020-04-05 18:18:31.187493
806	Cantabria	Val de San Vicente	1,139 €/l	1,284 €/l	1,004 €/l	1,104 €/l	0,815 €/l				0,749 €/l	2020-04-05 18:18:32.879692
807	Cantabria	Valdáliga	1,172 €/l	1,319 €/l	1,096 €/l	1,189 €/l	0,839 €/l					2020-04-05 18:18:33.302075
808	Cantabria	Valderredible	1,159 €/l		1,099 €/l		0,750 €/l					2020-04-05 18:18:33.660425
809	Cantabria	Vega de Pas	1,159 €/l		1,079 €/l							2020-04-05 18:18:34.061740
810	Cantabria	Villacarriedo	1,135 €/l	1,259 €/l	1,152 €/l	1,155 €/l	0,820 €/l					2020-04-05 18:18:34.580084
811	Cantabria	Villaescusa	1,157 €/l	1,289 €/l	1,097 €/l	1,165 €/l						2020-04-05 18:18:35.060166
812	Cantabria	Villafufre	1,155 €/l	1,323 €/l	1,095 €/l	1,165 €/l						2020-04-05 18:18:35.536291
813	Cantabria	Voto	1,149 €/l		1,089 €/l	1,149 €/l						2020-04-05 18:18:37.173138
814	Castelló / Castellón	Albocàsser	1,254 €/l	1,469 €/l	1,174 €/l		0,824 €/l					2020-04-05 18:18:43.487256
815	Castelló / Castellón	Alcalà de Xivert	1,124 €/l	1,249 €/l	1,078 €/l	1,137 €/l	0,740 €/l					2020-04-05 18:18:43.934831
816	Castelló / Castellón	L'Alcora	1,097 €/l	1,229 €/l	1,047 €/l	1,079 €/l						2020-04-05 18:18:44.350323
817	Castelló / Castellón	Almazora/Almassora	1,097 €/l	1,294 €/l	1,003 €/l	1,097 €/l	0,719 €/l					2020-04-05 18:18:44.829517
818	Castelló / Castellón	Almenara	1,105 €/l	1,259 €/l	1,064 €/l	1,129 €/l	0,724 €/l					2020-04-05 18:18:45.181117
819	Castelló / Castellón	Alquerías del Niño Perdido	1,123 €/l	1,204 €/l	1,072 €/l	1,088 €/l	0,740 €/l					2020-04-05 18:18:45.549603
820	Castelló / Castellón	Altura	1,169 €/l		1,089 €/l		0,839 €/l					2020-04-05 18:18:46.253224
821	Castelló / Castellón	Artana	1,129 €/l		1,099 €/l		0,749 €/l					2020-04-05 18:18:46.645693
822	Castelló / Castellón	Atzeneta del Maestrat	1,159 €/l		1,119 €/l		0,759 €/l					2020-04-05 18:18:47.058463
823	Castelló / Castellón	Barracas	1,104 €/l	1,229 €/l	1,032 €/l	1,102 €/l						2020-04-05 18:18:47.401415
824	Castelló / Castellón	Bejís	1,199 €/l		1,099 €/l	1,159 €/l	0,799 €/l					2020-04-05 18:18:47.868773
825	Castelló / Castellón	Benasal	1,239 €/l	1,475 €/l	1,149 €/l		0,789 €/l					2020-04-05 18:18:48.315345
826	Castelló / Castellón	Benicarló	1,105 €/l	1,237 €/l	1,061 €/l	1,124 €/l	0,759 €/l				0,669 €/l	2020-04-05 18:18:48.763195
827	Castelló / Castellón	Benicasim/Benicàssim	1,119 €/l	1,261 €/l	1,059 €/l	1,144 €/l						2020-04-05 18:18:49.103103
828	Castelló / Castellón	Benlloch	1,129 €/l		1,089 €/l							2020-04-05 18:18:49.432607
829	Castelló / Castellón	Betxí	1,094 €/l	1,194 €/l	1,039 €/l	1,099 €/l	0,692 €/l					2020-04-05 18:18:49.811496
830	Castelló / Castellón	Borriol	1,094 €/l	1,244 €/l	0,993 €/l	1,107 €/l						2020-04-05 18:18:50.962380
831	Castelló / Castellón	Burriana	1,123 €/l	1,269 €/l	1,067 €/l	1,164 €/l	0,789 €/l					2020-04-05 18:18:51.393325
832	Castelló / Castellón	Cabanes	1,171 €/l	1,306 €/l	1,097 €/l	1,165 €/l	0,799 €/l					2020-04-05 18:18:51.785795
833	Castelló / Castellón	Castellón de la Plana/Castelló de la Plana	1,079 €/l	1,231 €/l	1,018 €/l	1,095 €/l	0,705 €/l		0,830 €/l	0,830 €/l	0,664 €/l	2020-04-05 18:18:53.381888
834	Castelló / Castellón	Cervera del Maestre	1,345 €/l		1,279 €/l		0,959 €/l					2020-04-05 18:18:53.747947
835	Castelló / Castellón	Chilches/Xilxes	1,202 €/l	1,444 €/l	1,084 €/l	1,205 €/l	0,929 €/l					2020-04-05 18:18:54.139506
836	Castelló / Castellón	Los Coves de Vinromà	1,099 €/l		1,049 €/l	1,109 €/l						2020-04-05 18:18:56.640938
837	Castelló / Castellón	Forcall	1,169 €/l	1,269 €/l	1,089 €/l		0,750 €/l					2020-04-05 18:18:57.238493
838	Castelló / Castellón	Jérica	1,069 €/l	1,209 €/l	1,039 €/l	1,119 €/l						2020-04-05 18:18:57.609986
839	Castelló / Castellón	La Llosa	1,099 €/l	1,219 €/l	1,054 €/l	1,119 €/l	0,769 €/l					2020-04-05 18:18:57.954730
840	Castelló / Castellón	Lucena del Cid	1,109 €/l	1,229 €/l	1,049 €/l		0,754 €/l					2020-04-05 18:18:58.310887
841	Castelló / Castellón	Moncofa	1,123 €/l	1,279 €/l	1,069 €/l	1,169 €/l						2020-04-05 18:18:58.741563
842	Castelló / Castellón	Montanejos	1,129 €/l		1,079 €/l							2020-04-05 18:18:59.268657
843	Castelló / Castellón	Morella	1,169 €/l		1,089 €/l	1,149 €/l	0,759 €/l					2020-04-05 18:18:59.699437
844	Castelló / Castellón	Nules	1,127 €/l	1,229 €/l	1,038 €/l	1,105 €/l	0,731 €/l					2020-04-05 18:19:00.148878
845	Castelló / Castellón	Onda	1,092 €/l	1,222 €/l	0,986 €/l	1,102 €/l	0,708 €/l					2020-04-05 18:19:00.571668
846	Castelló / Castellón	Oropesa del Mar/Orpesa	1,134 €/l	1,291 €/l	1,074 €/l	1,129 €/l						2020-04-05 18:19:01.241556
847	Castelló / Castellón	La Pobla Tornesa	1,189 €/l	1,404 €/l	1,150 €/l	1,199 €/l	0,780 €/l				0,729 €/l	2020-04-05 18:19:01.888041
848	Castelló / Castellón	Ribesalbes	1,290 €/l	1,460 €/l	1,215 €/l							2020-04-05 18:19:02.473651
849	Castelló / Castellón	San Rafael del Río	1,125 €/l	1,424 €/l	1,049 €/l	1,131 €/l	0,756 €/l					2020-04-05 18:19:02.842332
850	Castelló / Castellón	Sant Joan de Moró	1,109 €/l	1,229 €/l	1,054 €/l	1,099 €/l	0,729 €/l					2020-04-05 18:19:03.255558
851	Castelló / Castellón	Sant Mateu	1,169 €/l	1,371 €/l	1,099 €/l							2020-04-05 18:19:03.860687
852	Castelló / Castellón	Santa Magdalena de Pulpis	1,099 €/l	1,224 €/l	1,049 €/l	1,109 €/l	0,709 €/l					2020-04-05 18:19:04.478996
853	Castelló / Castellón	Segorbe	1,113 €/l	1,199 €/l	1,078 €/l	1,169 €/l	0,820 €/l					2020-04-05 18:19:04.899642
854	Castelló / Castellón	Soneja	1,063 €/l		0,963 €/l		0,692 €/l					2020-04-05 18:19:06.754225
855	Castelló / Castellón	Sot de Ferrer	1,079 €/l	1,219 €/l	1,049 €/l	1,129 €/l	0,675 €/l					2020-04-05 18:19:07.145679
856	Castelló / Castellón	Torreblanca	1,119 €/l	1,259 €/l	1,069 €/l	1,169 €/l	0,749 €/l					2020-04-05 18:19:07.634385
857	Castelló / Castellón	Vall d,'Alba	1,150 €/l	1,409 €/l	1,067 €/l		0,680 €/l					2020-04-05 18:19:08.054456
858	Castelló / Castellón	La Vall d,'Uixó	1,134 €/l	1,304 €/l	1,044 €/l	1,163 €/l	0,789 €/l					2020-04-05 18:19:08.517283
859	Castelló / Castellón	Vilafamés	1,253 €/l		1,228 €/l		0,853 €/l					2020-04-05 18:19:08.985573
860	Castelló / Castellón	Villafranca del Cid	1,259 €/l		1,159 €/l	1,229 €/l						2020-04-05 18:19:09.438923
861	Castelló / Castellón	Villarreal/Vila-real	1,056 €/l	1,261 €/l	0,984 €/l	1,094 €/l	0,799 €/l		0,799 €/l	0,820 €/l	0,699 €/l	2020-04-05 18:19:09.922890
862	Castelló / Castellón	Villavieja	1,277 €/l		1,156 €/l	1,219 €/l	0,819 €/l					2020-04-05 18:19:10.432348
863	Castelló / Castellón	Vinaròs	1,126 €/l	1,365 €/l	1,029 €/l	1,112 €/l	0,850 €/l					2020-04-05 18:19:10.985017
864	Castelló / Castellón	Vistabella del Maestrazgo	1,299 €/l		1,199 €/l							2020-04-05 18:19:11.855697
865	Castelló / Castellón	Viver	0,995 €/l		0,980 €/l		0,600 €/l					2020-04-05 18:19:12.333897
866	Ceuta	Ceuta	0,846 €/l	0,874 €/l	0,820 €/l	0,855 €/l						2020-04-05 18:19:18.951438
867	Ciudad Real	Abenójar	1,339 €/l	1,469 €/l	1,319 €/l	1,339 €/l	0,882 €/l					2020-04-05 18:19:25.522074
868	Ciudad Real	Agudo	1,139 €/l		1,114 €/l	1,175 €/l	0,768 €/l					2020-04-05 18:19:25.937210
869	Ciudad Real	Alamillo			1,049 €/l	1,109 €/l						2020-04-05 18:19:26.714068
870	Ciudad Real	Alcázar de San Juan	1,078 €/l	1,241 €/l	1,023 €/l	1,101 €/l	0,698 €/l				0,659 €/l	2020-04-05 18:19:27.144785
871	Ciudad Real	Alcolea de Calatrava	1,229 €/l		1,159 €/l							2020-04-05 18:19:27.572381
872	Ciudad Real	Alcubillas	1,159 €/l		1,099 €/l	1,259 €/l	0,739 €/l					2020-04-05 18:19:29.356466
873	Ciudad Real	Aldea del Rey	1,309 €/l	1,429 €/l	1,209 €/l	1,289 €/l						2020-04-05 18:19:29.776307
874	Ciudad Real	Almadén	1,095 €/l	1,137 €/l	1,024 €/l	1,074 €/l	0,666 €/l					2020-04-05 18:19:31.875841
875	Ciudad Real	Almagro	1,139 €/l	1,399 €/l	1,086 €/l							2020-04-05 18:19:32.260934
876	Ciudad Real	Almedina	1,020 €/l		0,940 €/l		0,555 €/l					2020-04-05 18:19:32.624246
877	Ciudad Real	Almodóvar del Campo	1,109 €/l	1,229 €/l	1,059 €/l	1,129 €/l						2020-04-05 18:19:32.986250
878	Ciudad Real	Almuradiel	1,139 €/l	1,249 €/l	1,099 €/l	1,149 €/l	0,711 €/l					2020-04-05 18:19:33.477010
879	Ciudad Real	Arenales de San Gregorio	1,089 €/l		1,049 €/l		0,579 €/l					2020-04-05 18:19:33.936200
880	Ciudad Real	Arenas de San Juan	1,180 €/l		1,085 €/l	1,155 €/l						2020-04-05 18:19:34.366631
